country,country_code,region,income_group,che_per_capita_usd,risk_factor_key,risk_category,risk_factor_label,daly_per_capita,unit,capital,pathway,source
Andorra,AND,Europe & Central Asia,High income,3505.99,ohs_occupational_pm,OHS,Occupational PM/gases/fumes — all causes,0.000776266708381906,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,ohs_occupational_injuries,OHS,Occupational injuries — all causes,0.0012176570506894,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_processed_meat,Diet,Diet high in processed meat,0.0022268818290189798,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_red_meat,Diet,Diet high in red meat,0.0035172407271021502,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_sodium,Diet,Diet high in sodium,0.00129505625330529,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_sugary_beverages,Diet,Diet high in sugar-sweetened beverages,0.000794937194023414,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_trans_fats,Diet,Diet high in trans fats,0.000861017280954557,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_low_vegetables,Diet,Diet low in vegetables,0.000600951243697845,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_low_whole_grains,Diet,Diet low in whole grains,0.00425978527377329,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,diet_risks_total,Diet,Dietary risks — aggregate,0.0149759011042835,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Andorra,AND,Europe & Central Asia,High income,3505.99,smoking,Lifestyle,Smoking — all causes,0.0339976800649019,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,wash_handwashing_diarrheal,WASH,No handwashing facility — diarrheal disease,8.990405288702309e-05,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,wash_sanitation_diarrheal,WASH,Unsafe sanitation — diarrheal disease,2.0953333432537898e-05,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,wash_water_diarrheal,WASH,Unsafe water source — diarrheal disease,0.000636672242664582,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,wash_handwashing_respiratory,WASH,No handwashing — lower respiratory infections,7.98862977979017e-05,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
