country,country_code,region,income_group,skill_level,wage_usd_year,unit,capital,pathway,source
Algeria,DZA,Middle East & North Africa,Lower middle income,medium,5774.732542475896,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Algeria,DZA,Middle East & North Africa,Lower middle income,high,14552.747520363524,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ecuador,ECU,Latin America & Caribbean,Upper middle income,low,1788.6489698189052,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ecuador,ECU,Latin America & Caribbean,Upper middle income,medium,3396.9086259202786,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ecuador,ECU,Latin America & Caribbean,Upper middle income,high,13303.076713028106,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,low,2716.5130800059865,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,medium,4196.018197802627,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,high,12015.870293707521,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Eritrea,ERI,Sub-Saharan Africa,Low income,low,178.02248868391715,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Eritrea,ERI,Sub-Saharan Africa,Low income,medium,381.77077053025005,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Eritrea,ERI,Sub-Saharan Africa,Low income,high,2038.8548607653245,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Spain,ESP,Europe & Central Asia,High income,low,10645.048588349875,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Spain,ESP,Europe & Central Asia,High income,medium,19904.62447539608,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Spain,ESP,Europe & Central Asia,High income,high,46967.52457419446,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Estonia,EST,Europe & Central Asia,High income,low,10931.102229313368,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Estonia,EST,Europe & Central Asia,High income,medium,17648.68537836534,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Estonia,EST,Europe & Central Asia,High income,high,40765.53571697066,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ethiopia,ETH,Sub-Saharan Africa,Low income,low,358.1037868117193,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ethiopia,ETH,Sub-Saharan Africa,Low income,medium,731.4585129471157,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ethiopia,ETH,Sub-Saharan Africa,Low income,high,3296.549192271684,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Finland,FIN,Europe & Central Asia,High income,low,20753.086920889225,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Finland,FIN,Europe & Central Asia,High income,medium,31327.45010068374,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Finland,FIN,Europe & Central Asia,High income,high,66970.96680536524,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Fiji,FJI,East Asia & Pacific,Upper middle income,low,2960.7465462740465,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Fiji,FJI,East Asia & Pacific,Upper middle income,medium,5187.939651984677,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Fiji,FJI,East Asia & Pacific,Upper middle income,high,12898.05453790655,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
France,FRA,Europe & Central Asia,High income,low,16427.912644876385,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
France,FRA,Europe & Central Asia,High income,medium,28744.68605643518,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
France,FRA,Europe & Central Asia,High income,high,67059.83793941942,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Faroe Islands,FRO,Europe & Central Asia,High income,low,34203.235161933866,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Faroe Islands,FRO,Europe & Central Asia,High income,medium,56138.0225272886,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Faroe Islands,FRO,Europe & Central Asia,High income,high,126722.00127993574,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,low,1880.2548956021276,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,medium,3539.7222845237025,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,high,11281.529373612766,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Gabon,GAB,Sub-Saharan Africa,Upper middle income,low,2861.239927509363,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Gabon,GAB,Sub-Saharan Africa,Upper middle income,medium,5908.793152623987,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Gabon,GAB,Sub-Saharan Africa,Upper middle income,high,23040.744470517253,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
United Kingdom,GBR,Europe & Central Asia,High income,low,27276.555195551296,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
United Kingdom,GBR,Europe & Central Asia,High income,medium,46996.57759233503,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
United Kingdom,GBR,Europe & Central Asia,High income,high,115539.10558115599,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Georgia,GEO,Europe & Central Asia,Upper middle income,low,2072.7527819086813,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Georgia,GEO,Europe & Central Asia,Upper middle income,medium,4093.426348191516,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Georgia,GEO,Europe & Central Asia,Upper middle income,high,12001.655240976273,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ghana,GHA,Sub-Saharan Africa,Lower middle income,low,375.96830013890803,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ghana,GHA,Sub-Saharan Africa,Lower middle income,medium,1014.85149547985,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ghana,GHA,Sub-Saharan Africa,Lower middle income,high,5297.735138320978,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Gibraltar,GIB,Europe & Central Asia,High income,low,43510.72489639069,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Gibraltar,GIB,Europe & Central Asia,High income,medium,71414.47418198352,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Gibraltar,GIB,Europe & Central Asia,High income,high,161205.98270621605,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guinea,GIN,Sub-Saharan Africa,Lower middle income,low,714.8752615241426,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guinea,GIN,Sub-Saharan Africa,Lower middle income,medium,1367.542378463153,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guinea,GIN,Sub-Saharan Africa,Lower middle income,high,5452.543872886827,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Gambia, The",GMB,Sub-Saharan Africa,Low income,low,295.66817630406194,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Gambia, The",GMB,Sub-Saharan Africa,Low income,medium,591.336352608124,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Gambia, The",GMB,Sub-Saharan Africa,Low income,high,2793.162688092175,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,low,202.2977011224648,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,medium,394.4395662371622,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,high,1836.240671726988,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,low,2011.948748244806,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,medium,6220.617048144655,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,high,29840.484750753327,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Greece,GRC,Europe & Central Asia,High income,low,7483.750248682674,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Greece,GRC,Europe & Central Asia,High income,medium,12937.754071303747,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Greece,GRC,Europe & Central Asia,High income,high,29950.036153442263,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Grenada,GRD,Latin America & Caribbean,Upper middle income,low,6247.213205284078,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Grenada,GRD,Latin America & Caribbean,Upper middle income,medium,12287.128234827203,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Grenada,GRD,Latin America & Caribbean,Upper middle income,high,50222.694395421,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Greenland,GRL,Europe & Central Asia,High income,low,90029.65040800812,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Greenland,GRL,Europe & Central Asia,High income,medium,157564.0609628525,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Greenland,GRL,Europe & Central Asia,High income,high,412412.7306413352,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guatemala,GTM,Latin America & Caribbean,Upper middle income,low,1339.056375457775,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guatemala,GTM,Latin America & Caribbean,Upper middle income,medium,2698.5407657966757,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guatemala,GTM,Latin America & Caribbean,Upper middle income,high,10945.330373307032,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guam,GUM,East Asia & Pacific,High income,low,22353.81993309316,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guam,GUM,East Asia & Pacific,High income,medium,37616.493628963035,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guam,GUM,East Asia & Pacific,High income,high,95854.07713886363,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guyana,GUY,Latin America & Caribbean,High income,low,12892.549671350976,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guyana,GUY,Latin America & Caribbean,High income,medium,26686.290403894815,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Guyana,GUY,Latin America & Caribbean,High income,high,92270.92967356327,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,low,24375.68532150861,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,medium,41569.62626752941,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,high,133439.62686690674,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Honduras,HND,Latin America & Caribbean,Lower middle income,low,856.2990246094643,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Honduras,HND,Latin America & Caribbean,Lower middle income,medium,1929.7491120953773,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Honduras,HND,Latin America & Caribbean,Lower middle income,high,7720.444122134019,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Croatia,HRV,Europe & Central Asia,High income,low,7191.811752239568,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Croatia,HRV,Europe & Central Asia,High income,medium,12025.10787210496,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Croatia,HRV,Europe & Central Asia,High income,high,24568.424812731566,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Haiti,HTI,Latin America & Caribbean,Lower middle income,low,415.22387010994896,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Haiti,HTI,Latin America & Caribbean,Lower middle income,medium,1108.3753641221397,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Haiti,HTI,Latin America & Caribbean,Lower middle income,high,7147.186776270047,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Hungary,HUN,Europe & Central Asia,High income,low,7236.145888522346,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Hungary,HUN,Europe & Central Asia,High income,medium,10979.406320389307,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Hungary,HUN,Europe & Central Asia,High income,high,22187.550272453394,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Indonesia,IDN,East Asia & Pacific,Upper middle income,low,1663.6572170796544,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Indonesia,IDN,East Asia & Pacific,Upper middle income,medium,2873.9390262715515,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Indonesia,IDN,East Asia & Pacific,Upper middle income,high,8902.295085389285,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Isle of Man,IMN,Europe & Central Asia,High income,low,113418.84378954163,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Isle of Man,IMN,Europe & Central Asia,High income,medium,186155.18612585875,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Isle of Man,IMN,Europe & Central Asia,High income,high,420213.54997035576,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
India,IND,South Asia,Lower middle income,low,653.2386908928083,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
India,IND,South Asia,Lower middle income,medium,1377.7397844284683,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
India,IND,South Asia,Lower middle income,high,6380.812909655984,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ireland,IRL,Europe & Central Asia,High income,low,21993.34836469852,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ireland,IRL,Europe & Central Asia,High income,medium,33568.794872434584,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ireland,IRL,Europe & Central Asia,High income,high,80723.50854079096,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,low,2432.88910192189,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,medium,4744.379826539519,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,high,16060.67721363136,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Iraq,IRQ,Middle East & North Africa,Upper middle income,low,1575.7106558923458,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Iraq,IRQ,Middle East & North Africa,Upper middle income,medium,2973.002382132882,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Iraq,IRQ,Middle East & North Africa,Upper middle income,high,9097.426076050455,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Iceland,ISL,Europe & Central Asia,High income,low,39369.40677470842,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Iceland,ISL,Europe & Central Asia,High income,medium,58225.366918159845,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Iceland,ISL,Europe & Central Asia,High income,high,118584.13228597044,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Israel,ISR,Middle East & North Africa,High income,low,15303.839413929041,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Israel,ISR,Middle East & North Africa,High income,medium,31641.33402279513,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Israel,ISR,Middle East & North Africa,High income,high,83917.48841859278,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Italy,ITA,Europe & Central Asia,High income,low,11124.297705427623,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Italy,ITA,Europe & Central Asia,High income,medium,21839.425840080898,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Italy,ITA,Europe & Central Asia,High income,high,53230.40384792551,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Jamaica,JAM,Latin America & Caribbean,Upper middle income,low,1622.3574037710205,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Jamaica,JAM,Latin America & Caribbean,Upper middle income,medium,3507.8688431143482,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Jamaica,JAM,Latin America & Caribbean,Upper middle income,high,13471.953685172584,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Jordan,JOR,Middle East & North Africa,Lower middle income,low,1184.136183963885,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Jordan,JOR,Middle East & North Africa,Lower middle income,medium,2130.0270039685693,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Jordan,JOR,Middle East & North Africa,Lower middle income,high,6605.636341202127,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Japan,JPN,East Asia & Pacific,High income,low,11045.345174520888,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Japan,JPN,East Asia & Pacific,High income,medium,17790.79928353486,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Japan,JPN,East Asia & Pacific,High income,high,44321.127157712515,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,low,6193.556677990038,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,medium,9931.099042000349,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,high,23763.27651007988,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kenya,KEN,Sub-Saharan Africa,Lower middle income,low,323.7894005656988,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kenya,KEN,Sub-Saharan Africa,Lower middle income,medium,734.1363636588617,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kenya,KEN,Sub-Saharan Africa,Lower middle income,high,3822.638428064745,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,low,1111.9277925343472,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,medium,1826.1548067492074,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,high,4380.156517381751,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Cambodia,KHM,East Asia & Pacific,Lower middle income,low,562.9341397786077,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Cambodia,KHM,East Asia & Pacific,Lower middle income,medium,886.961754510044,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Cambodia,KHM,East Asia & Pacific,Lower middle income,high,2454.89222649421,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kiribati,KIR,East Asia & Pacific,Lower middle income,low,1290.0354163020788,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kiribati,KIR,East Asia & Pacific,Lower middle income,medium,2020.8069238026787,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kiribati,KIR,East Asia & Pacific,Lower middle income,high,5120.3717872491,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,low,8171.0802313277345,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,medium,16940.20292986482,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,high,70478.00466830177,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Korea, Rep.",KOR,East Asia & Pacific,High income,low,16597.088356753313,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Korea, Rep.",KOR,East Asia & Pacific,High income,medium,28501.206902286725,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Korea, Rep.",KOR,East Asia & Pacific,High income,high,64197.21072769804,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kuwait,KWT,Middle East & North Africa,High income,low,9459.902538318296,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kuwait,KWT,Middle East & North Africa,High income,medium,19810.001339354414,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kuwait,KWT,Middle East & North Africa,High income,high,57336.16210434667,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lao PDR,LAO,East Asia & Pacific,Lower middle income,low,1104.8347965303742,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lao PDR,LAO,East Asia & Pacific,Lower middle income,medium,1883.4183766735434,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lao PDR,LAO,East Asia & Pacific,Lower middle income,high,6219.570001644518,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lebanon,LBN,Middle East & North Africa,Lower middle income,low,2381.0935926009556,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lebanon,LBN,Middle East & North Africa,Lower middle income,medium,4199.966703498829,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lebanon,LBN,Middle East & North Africa,Lower middle income,high,11003.091253787274,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Liberia,LBR,Sub-Saharan Africa,Low income,low,206.50969550699853,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Liberia,LBR,Sub-Saharan Africa,Low income,medium,426.9374833817812,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Liberia,LBR,Sub-Saharan Africa,Low income,high,1945.4013607070403,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Libya,LBY,Middle East & North Africa,Upper middle income,low,4297.022816730993,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Libya,LBY,Middle East & North Africa,Upper middle income,medium,7967.989329037604,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Libya,LBY,Middle East & North Africa,Upper middle income,high,23991.926310874915,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,low,3848.3449608581213,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,medium,9009.572949879032,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
