country,country_code,region_wb,income_level,hui_daly_per_work_year,living_wage_usd_year,hui_daly_per_usd,hui_usd_per_usd,unit,capital,pathway,source
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,0.467,7252.735141498368,1.6097375365603138e-05,0.9569245759836441,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
El Salvador,SLV,Latin America & Caribbean,Upper middle income,0.529,10983.545369907744,1.2040738718331606e-05,0.7157737538499406,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,0.676,9839.936483158075,1.7174907611371122e-05,1.0209795578655676,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Estonia,EST,Europe & Central Asia,High income,0.154,12966.607407043233,2.969165240484375e-06,0.17650499688583415,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Ethiopia,ETH,Sub-Saharan Africa,Low income,0.871,5372.768156417944,4.052845640471023e-05,2.4092546194344044,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Fiji,FJI,East Asia & Pacific,Upper middle income,0.401,8966.418451345555,1.1180606899397595e-05,0.6646423577415894,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Finland,FIN,Europe & Central Asia,High income,0.137,13932.586360135052,2.4582657601892667e-06,0.14613406638021115,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
France,FRA,Europe & Central Asia,High income,0.105,15154.662736568238,1.7321401641396271e-06,0.10296880419744428,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Gabon,GAB,Sub-Saharan Africa,Upper middle income,0.474,12533.04259362308,9.45500656482998e-06,0.562062320252883,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Gambia, The",GMB,Sub-Saharan Africa,Low income,0.851,8077.387063766217,2.6338963122661323e-05,1.5657460017897251,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Georgia,GEO,Europe & Central Asia,Upper middle income,0.276,12152.545853953707,5.67782264138107e-06,0.3375238447395391,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Germany,DEU,Europe & Central Asia,High income,0.03,16683.49453155513,4.495461059320944e-07,0.026723717813239282,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Ghana,GHA,Sub-Saharan Africa,Lower middle income,0.641,11219.206765511826,1.4283541015806326e-05,0.8490993792256228,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Greece,GRC,Europe & Central Asia,High income,0.093,12703.338039245247,1.8302276085366117e-06,0.10879971041706742,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Grenada,GRD,Latin America & Caribbean,Upper middle income,0.336,13194.789406609943,6.366149349675874e-06,0.378442114240832,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Guatemala,GTM,Latin America & Caribbean,Upper middle income,0.547,11903.521586289786,1.1488196917919287e-05,0.6829273539826299,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Guinea,GIN,Sub-Saharan Africa,Lower middle income,0.885,11262.336726271255,1.9645123865271934e-05,1.1678240332949554,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,0.88,8714.526678424587,2.5245203568505412e-05,1.5007263713333727,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Guyana,GUY,Latin America & Caribbean,High income,0.512,10361.155132607286,1.235383491143521e-05,0.7343860701451775,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Haiti,HTI,Latin America & Caribbean,Lower middle income,0.825,12387.611669832602,1.6649698545384503e-05,0.9897579797289272,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Honduras,HND,Latin America & Caribbean,Lower middle income,0.6,10748.956032819435,1.3954843571972005e-05,0.8295596309794477,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,0.027,16179.765936997597,4.1718774092801036e-07,0.024800142447206505,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Hungary,HUN,Europe & Central Asia,High income,0.219,11193.099019066176,4.891406741487731e-06,0.29077456515447964,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Iceland,ISL,Europe & Central Asia,High income,0.027,25954.260344722363,2.600729094317099e-07,0.015460294174077427,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
India,IND,South Asia,Lower middle income,0.58,4351.2730604152275,3.3323580935222466e-05,1.9809535922752348,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Indonesia,IDN,East Asia & Pacific,Upper middle income,0.447,9409.559138651719,1.1876220591564557e-05,0.7059938092861466,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,0.328,6646.448915298915,1.2337415219012807e-05,0.7334099851094353,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Iraq,IRQ,Middle East & North Africa,Upper middle income,0.527,7996.2027807054055,1.6476570643994768e-05,0.9794662185029129,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Ireland,IRL,Europe & Central Asia,High income,0.016,25887.60930088744,1.5451407480345734e-07,0.009185243690766325,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Israel,ISR,Middle East & North Africa,High income,0.105,20634.426394906142,1.2721458545840717e-06,0.07562398247160473,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Italy,ITA,Europe & Central Asia,High income,0.064,16671.552255780756,9.597186725340529e-07,0.057051436207459304,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Jamaica,JAM,Latin America & Caribbean,Upper middle income,0.418,11318.53064719564,9.232647174559859e-06,0.5488439439388854,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Japan,JPN,East Asia & Pacific,High income,0.081,14851.366363675814,1.3635109056045122e-06,0.08105526929456583,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Jordan,JOR,Middle East & North Africa,Lower middle income,0.427,7048.153944758586,1.5145809929334115e-05,0.9003578170591958,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,0.252,10656.179610281848,5.912062512461133e-06,0.3514484681157645,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Kenya,KEN,Sub-Saharan Africa,Lower middle income,0.66,8401.859454986983,1.9638509889862904e-05,1.1674308589127902,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Kiribati,KIR,East Asia & Pacific,Lower middle income,0.607,16396.933382355797,9.254779321314631e-06,0.5501596115348696,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Korea, Rep.",KOR,East Asia & Pacific,High income,0.087,14813.848139273938,1.4682208022868268e-06,0.08727985381274271,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,0.485,7080.987765883108,1.7123317255848733e-05,1.0179127175911837,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Lao PDR,LAO,East Asia & Pacific,Lower middle income,0.638,5871.728242701002,2.7164063697646505e-05,1.6147949305702942,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Latvia,LVA,Europe & Central Asia,High income,0.22,11421.79082576004,4.8153569645099975e-06,0.2862537101122613,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Lebanon,LBN,Middle East & North Africa,Lower middle income,0.399,11431.577479617521,8.725829849629594e-06,0.5187156812410808,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,0.794,8976.707950341308,2.211278356142273e-05,1.3145165315923357,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Liberia,LBR,Sub-Saharan Africa,Low income,0.88,10315.606558536716,2.1326908771829635e-05,1.2677994188501844,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Lithuania,LTU,Europe & Central Asia,High income,0.148,11617.240826378447,3.1849214932332912e-06,0.18933084308674622,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Luxembourg,LUX,Europe & Central Asia,High income,0.087,21385.995691938988,1.0170206855600469e-06,0.06045781167380255,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Macao SAR, China",MAC,East Asia & Pacific,High income,0.09,13145.297757213011,1.7116386722890266e-06,0.10175007251289347,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,0.345,6373.426887240665,1.3532751144077436e-05,0.8044679245108273,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Madagascar,MDG,Sub-Saharan Africa,Low income,0.792,7390.53944078585,2.679100782647962e-05,1.5926182512529075,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Malawi,MWI,Sub-Saharan Africa,Low income,0.874,9099.088191466852,2.4013395122921204e-05,1.427500286477174,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Malaysia,MYS,East Asia & Pacific,Upper middle income,0.279,7247.898955681923,9.623478531708853e-06,0.5720773047959644,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Maldives,MDV,South Asia,Upper middle income,0.407,11128.511922843903,9.143181110417291e-06,0.5435255442898663,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Mali,MLI,Sub-Saharan Africa,Low income,0.963,8225.528747394075,2.9268635171480237e-05,1.7399032864038142,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Malta,MLT,Middle East & North Africa,High income,0.125,13341.919236428206,2.3422417304608124e-06,0.13923690190897345,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,0.76,8166.882556846776,2.3264691107956714e-05,1.3829928276035948,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,0.29,7608.498208806484,9.528818698555334e-06,0.5664501563543204,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Mexico,MEX,Latin America & Caribbean,Upper middle income,0.083,11477.912262269285,1.807820056981124e-06,0.10746767110729989,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,0.625,21525.558313914178,7.25881288286955e-06,0.43150739063506327,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Moldova,MDA,Europe & Central Asia,Upper middle income,0.389,8590.720173738886,1.1320354758764594e-05,0.6729498089895201,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Mongolia,MNG,East Asia & Pacific,Lower middle income,0.412,10673.395275837916,9.650162608815587e-06,0.5736635664436514,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Montenegro,MNE,Europe & Central Asia,Upper middle income,0.245,11220.973563156509,5.4585281442165795e-06,0.3244876640610988,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Morocco,MAR,Middle East & North Africa,Lower middle income,0.505,6228.941104921123,2.026829245507832e-05,1.2048689132845858,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Mozambique,MOZ,Sub-Saharan Africa,Low income,0.923,9215.599628823653,2.5039065203992012e-05,1.4884722701165092,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Myanmar,MMR,East Asia & Pacific,Lower middle income,0.692,6083.811556054556,2.8436120745362653e-05,1.6904136338288283,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Namibia,NAM,Sub-Saharan Africa,Upper middle income,0.578,8387.303871716067,1.722842074284294e-05,1.0241606994790413,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
Nepal,NPL,South Asia,Lower middle income,0.658,3978.352308935373,4.134877638426674e-05,2.458019360939121,USD/USD,Human Capital,Income / wage impacts,HUI 2023 | VI — Valuing Impact
